Oribacterium_sinus_F0268_gi_237754540_ref_NZ_	NODE_1291_length_7640_cov_16.9072_ID_2581
Oribacterium_sinus_F0268_gi_237754529_ref_NZ_	NODE_287_length_26709_cov_11.1097_ID_573
Oribacterium_sinus_F0268_gi_237754555_ref_NZ_	NODE_263_length_28764_cov_12.509_ID_525
Oribacterium_sinus_F0268_gi_237754556_ref_NZ_	NODE_1113_length_8647_cov_13.6231_ID_2225	NODE_6859_length_2213_cov_12.1659_ID_13717	NODE_37279_length_629_cov_78.277_ID_74557
Oribacterium_sinus_F0268_gi_237754537_ref_NZ_	NODE_120_length_54646_cov_11.2004_ID_239
Oribacterium_sinus_F0268_gi_237754534_ref_NZ_	NODE_688_length_12434_cov_13.315_ID_1375	NODE_29313_length_760_cov_14.8355_ID_58625
Oribacterium_sinus_F0268_gi_237754554_ref_NZ_	NODE_1305_length_7561_cov_12.9198_ID_2609
Oribacterium_sinus_F0268_gi_237754543_ref_NZ_	NODE_15568_length_1219_cov_3.50086_ID_31135
Oribacterium_sinus_F0268_gi_237754564_ref_NZ_	NODE_106_length_61018_cov_11.385_ID_211	NODE_106_length_61018_cov_11.385_ID_211	NODE_106_length_61018_cov_11.385_ID_211	NODE_106_length_61018_cov_11.385_ID_211	NODE_106_length_61018_cov_11.385_ID_211	NODE_22567_length_926_cov_17.7623_ID_45133	NODE_363_length_21364_cov_11.1064_ID_725	NODE_363_length_21364_cov_11.1064_ID_725	NODE_3965_length_3317_cov_21.5411_ID_7929	NODE_15568_length_1219_cov_3.50086_ID_31135	NODE_92_length_66912_cov_11.0882_ID_183	NODE_92_length_66912_cov_11.0882_ID_183	NODE_92_length_66912_cov_11.0882_ID_183	NODE_92_length_66912_cov_11.0882_ID_183	NODE_92_length_66912_cov_11.0882_ID_183	NODE_92_length_66912_cov_11.0882_ID_183	NODE_92_length_66912_cov_11.0882_ID_183	NODE_117_length_54983_cov_11.0117_ID_233	NODE_117_length_54983_cov_11.0117_ID_233	NODE_117_length_54983_cov_11.0117_ID_233	NODE_117_length_54983_cov_11.0117_ID_233	NODE_117_length_54983_cov_11.0117_ID_233	NODE_117_length_54983_cov_11.0117_ID_233	NODE_117_length_54983_cov_11.0117_ID_233	NODE_123_length_54238_cov_11.1141_ID_245	NODE_123_length_54238_cov_11.1141_ID_245	NODE_123_length_54238_cov_11.1141_ID_245	NODE_123_length_54238_cov_11.1141_ID_245	NODE_123_length_54238_cov_11.1141_ID_245	NODE_123_length_54238_cov_11.1141_ID_245	NODE_151_length_44745_cov_10.867_ID_301	NODE_151_length_44745_cov_10.867_ID_301	NODE_151_length_44745_cov_10.867_ID_301	NODE_151_length_44745_cov_10.867_ID_301	NODE_186_length_36645_cov_12.3674_ID_371	NODE_186_length_36645_cov_12.3674_ID_371	NODE_186_length_36645_cov_12.3674_ID_371	NODE_186_length_36645_cov_12.3674_ID_371	NODE_186_length_36645_cov_12.3674_ID_371	NODE_186_length_36645_cov_12.3674_ID_371	NODE_212_length_33399_cov_11.3049_ID_423	NODE_212_length_33399_cov_11.3049_ID_423	NODE_212_length_33399_cov_11.3049_ID_423	NODE_219_length_32953_cov_12.4105_ID_437	NODE_219_length_32953_cov_12.4105_ID_437	NODE_219_length_32953_cov_12.4105_ID_437	NODE_219_length_32953_cov_12.4105_ID_437	NODE_219_length_32953_cov_12.4105_ID_437	NODE_229_length_32268_cov_11.286_ID_457	NODE_229_length_32268_cov_11.286_ID_457	NODE_241_length_31185_cov_10.4623_ID_481	NODE_241_length_31185_cov_10.4623_ID_481	NODE_266_length_28384_cov_10.752_ID_531	NODE_266_length_28384_cov_10.752_ID_531	NODE_266_length_28384_cov_10.752_ID_531	NODE_281_length_26996_cov_11.3042_ID_561	NODE_414_length_19059_cov_11.9572_ID_827	NODE_425_length_18832_cov_11.3658_ID_849	NODE_425_length_18832_cov_11.3658_ID_849	NODE_425_length_18832_cov_11.3658_ID_849	NODE_434_length_18543_cov_9.94916_ID_867	NODE_434_length_18543_cov_9.94916_ID_867	NODE_434_length_18543_cov_9.94916_ID_867	NODE_463_length_17797_cov_11.106_ID_925	NODE_463_length_17797_cov_11.106_ID_925	NODE_463_length_17797_cov_11.106_ID_925	NODE_506_length_16379_cov_10.6073_ID_1011	NODE_506_length_16379_cov_10.6073_ID_1011	NODE_506_length_16379_cov_10.6073_ID_1011	NODE_528_length_15764_cov_11.837_ID_1055	NODE_528_length_15764_cov_11.837_ID_1055	NODE_575_length_14738_cov_11.0304_ID_1149	NODE_609_length_13859_cov_11.3803_ID_1217	NODE_651_length_13155_cov_10.836_ID_1301	NODE_651_length_13155_cov_10.836_ID_1301	NODE_685_length_12494_cov_10.9222_ID_1369	NODE_685_length_12494_cov_10.9222_ID_1369	NODE_1028_length_9194_cov_10.2546_ID_2055	NODE_1047_length_9099_cov_10.7456_ID_2093	NODE_1069_length_8952_cov_10.8822_ID_2137	NODE_1192_length_8158_cov_10.4836_ID_2383	NODE_1397_length_7226_cov_10.6187_ID_2793	NODE_1397_length_7226_cov_10.6187_ID_2793	NODE_1686_length_6335_cov_10.3717_ID_3371	NODE_1984_length_5577_cov_11.1822_ID_3967	NODE_1997_length_5544_cov_12.2997_ID_3993	NODE_2088_length_5343_cov_10.3228_ID_4175	NODE_2121_length_5277_cov_8.40425_ID_4241	NODE_2940_length_4151_cov_3.03564_ID_5879	NODE_2940_length_4151_cov_3.03564_ID_5879	NODE_3666_length_3527_cov_11.4798_ID_7331	NODE_4447_length_3041_cov_11.3121_ID_8893	NODE_5257_length_2711_cov_2.07831_ID_10513	NODE_5257_length_2711_cov_2.07831_ID_10513	NODE_7654_length_2049_cov_7.84804_ID_15307	NODE_8108_length_1966_cov_3.74254_ID_16215	NODE_8108_length_1966_cov_3.74254_ID_16215	NODE_10093_length_1676_cov_7.09439_ID_20185	NODE_15105_length_1244_cov_2.24138_ID_30209	NODE_16795_length_1151_cov_2.37409_ID_33589	NODE_16985_length_1141_cov_1.53959_ID_33969	NODE_19036_length_1049_cov_2.64588_ID_38071	NODE_20119_length_1007_cov_13.1712_ID_40237	NODE_20605_length_991_cov_10.734_ID_41209	NODE_27374_length_803_cov_3.13503_ID_54747	NODE_28043_length_788_cov_4.26467_ID_56085	NODE_30837_length_732_cov_12.223_ID_61673	NODE_33960_length_679_cov_12.0048_ID_67919	NODE_34780_length_666_cov_2.69394_ID_69559	NODE_36154_length_645_cov_1.46102_ID_72307	NODE_36838_length_635_cov_4.52414_ID_73675	NODE_37065_length_632_cov_9.71577_ID_74129	NODE_38302_length_615_cov_7.44821_ID_76603	NODE_39506_length_599_cov_3.91544_ID_79011	NODE_39724_length_596_cov_1.39556_ID_79447	NODE_40779_length_584_cov_2.04915_ID_81557	NODE_42385_length_566_cov_2.13112_ID_84769	NODE_43346_length_555_cov_2.314_ID_86691	NODE_43376_length_555_cov_1.07_ID_86751	NODE_44372_length_545_cov_3.09796_ID_88743
Oribacterium_sinus_F0268_gi_237754546_ref_NZ_	NODE_21311_length_966_cov_9.79034_ID_42621	NODE_23999_length_885_cov_10.9747_ID_47997	NODE_36313_length_642_cov_9.67121_ID_72625
Oribacterium_sinus_F0268_gi_237754547_ref_NZ_	NODE_1047_length_9099_cov_10.7456_ID_2093
Oribacterium_sinus_F0268_gi_237754549_ref_NZ_	NODE_120_length_54646_cov_11.2004_ID_239
Oribacterium_sinus_F0268_gi_237754562_ref_NZ_	NODE_100_length_62469_cov_12.6592_ID_199	NODE_100_length_62469_cov_12.6592_ID_199	NODE_100_length_62469_cov_12.6592_ID_199	NODE_100_length_62469_cov_12.6592_ID_199	NODE_165_length_41499_cov_12.0476_ID_329	NODE_165_length_41499_cov_12.0476_ID_329	NODE_165_length_41499_cov_12.0476_ID_329	NODE_165_length_41499_cov_12.0476_ID_329	NODE_165_length_41499_cov_12.0476_ID_329	NODE_205_length_33948_cov_12.209_ID_409	NODE_205_length_33948_cov_12.209_ID_409	NODE_205_length_33948_cov_12.209_ID_409	NODE_205_length_33948_cov_12.209_ID_409	NODE_252_length_29926_cov_11.8084_ID_503	NODE_252_length_29926_cov_11.8084_ID_503	NODE_252_length_29926_cov_11.8084_ID_503	NODE_252_length_29926_cov_11.8084_ID_503	NODE_252_length_29926_cov_11.8084_ID_503	NODE_272_length_28094_cov_14.8872_ID_543	NODE_272_length_28094_cov_14.8872_ID_543	NODE_272_length_28094_cov_14.8872_ID_543	NODE_276_length_27951_cov_11.5047_ID_551	NODE_276_length_27951_cov_11.5047_ID_551	NODE_276_length_27951_cov_11.5047_ID_551	NODE_276_length_27951_cov_11.5047_ID_551	NODE_799_length_10982_cov_9.12684_ID_1597	NODE_799_length_10982_cov_9.12684_ID_1597	NODE_1043_length_9116_cov_13.0747_ID_2085	NODE_1105_length_8707_cov_13.9991_ID_2209	NODE_1113_length_8647_cov_13.6231_ID_2225	NODE_1113_length_8647_cov_13.6231_ID_2225	NODE_1179_length_8256_cov_11.347_ID_2357	NODE_1909_length_5745_cov_12.8464_ID_3817	NODE_9570_length_1747_cov_12.0225_ID_19139	NODE_10230_length_1657_cov_1.70037_ID_20459	NODE_10506_length_1625_cov_2.8879_ID_21011	NODE_11824_length_1496_cov_2.31992_ID_23647	NODE_12323_length_1452_cov_2.28991_ID_24645	NODE_12478_length_1439_cov_3.86994_ID_24955	NODE_13378_length_1367_cov_4.20884_ID_26755	NODE_13946_length_1323_cov_13.5386_ID_27891	NODE_15181_length_1239_cov_1.6951_ID_30361	NODE_20108_length_1007_cov_3.43908_ID_40215	NODE_20583_length_992_cov_8.13874_ID_41165	NODE_21561_length_957_cov_1.75277_ID_43121	NODE_22918_length_915_cov_4.18256_ID_45835	NODE_23366_length_902_cov_10.2834_ID_46731	NODE_31202_length_725_cov_1.6806_ID_62403	NODE_35066_length_661_cov_14.6749_ID_70131	NODE_36394_length_641_cov_1.01195_ID_72787	NODE_38344_length_614_cov_8.68873_ID_76687	NODE_39853_length_594_cov_3.5102_ID_79705	NODE_42360_length_566_cov_16.775_ID_84719	NODE_46527_length_524_cov_1.28998_ID_93053	NODE_47659_length_515_cov_7.25652_ID_95317
Oribacterium_sinus_F0268_gi_237754526_ref_NZ_	NODE_22567_length_926_cov_17.7623_ID_45133
Oribacterium_sinus_F0268_gi_237754550_ref_NZ_	NODE_388_length_20061_cov_11.7286_ID_775
