3	4263805	4264884
3	795085	795774
3	2529485	2530246
3	3810754	3811974
3	2260387	2261517
3	4345427	4346767
3	2422539	2423255
3	4199949	4201346
3	5683	6459
3	926697	928418
3	1938337	1939659
3	2585617	2588730
3	2639853	2640866
3	3270809	3271579
3	3331732	3332703
3	3399414	3401354
3	4102995	4103693
3	4585932	4586888
3	4215132	4216436
3	4213501	4215102
3	123017	125680
3	125695	127587
3	4216619	4218355
3	2411492	2412694
3	949563	950303
3	2307363	2308427
3	1700257	1701258
3	1294669	1297344
3	496399	497043
3	1064808	1066049
3	2817403	2820033
3	1486256	1487695
3	1360767	1362254
3	2306713	2307363
3	2053085	2054539
3	4375834	4376967
3	118733	119284
3	119281	120135
3	4434778	4435518
3	3097704	3098750
3	51229	51606
3	50380	51222
3	1039840	1041138
3	582904	583653
3	490636	491187
3	66835	68337
3	68348	70048
3	70387	71265
3	65855	66550
3	2978786	2980204
3	1983163	1984152
3	1981579	1983093
3	1980578	1981564
3	410521	411705
3	4637613	4638329
3	3348711	3351047
3	2947264	2948595
3	4154036	4154812
3	4153024	4154028
3	3486982	3488202
3	288525	289529
3	3316659	3318002
3	4475330	4476334
3	3382725	3383195
3	1958086	1959819
3	2425031	2425813
3	958035	959318
3	3515420	3516508
3	2444410	2445495
3	3428042	3428860
3	2738102	2739172
3	784856	785908
3	3516565	3517086
3	405629	406153
3	406652	407329
3	120178	121551
3	2839012	2840436
3	2837546	2839003
3	2836276	2837289
3	3571798	3572901
3	3982375	3984030
3	3980981	3982216
3	696736	698400
3	3924568	3925026
3	986808	988208
3	4364914	4366350
3	983742	984932
3	1946774	1948546
3	3916339	3917880
3	3919259	3920074
3	3913576	3913995
3	3914016	3915398
3	3918973	3919212
3	3918441	3918911
3	3915425	3916288
3	3917893	3918426
3	3920083	3920463
3	3737728	3738981
3	2598500	2598970
3	324801	326471
3	326485	327957
3	327971	328558
3	328687	330720
3	3464271	3464747
3	3900312	3901724
3	3901743	3903620
3	3903754	3904590
3	807191	808480
3	808567	809607
3	810745	811500
3	811493	812170
3	809604	810758
3	3542096	3542866
3	4171105	4172070
3	3712084	3714417
3	453696	454013
3	4161662	4163506
3	1325791	1326381
3	4354493	4356640
3	4356720	4358054
3	4358419	4359957
3	29651	30799
3	30817	34038
3	3199913	3201151
3	2229866	2230750
3	4107953	4108708
3	195677	196534
3	4636201	4637553
3	1971384	1973348
3	1965476	1966525
3	1966528	1967388
3	1970860	1971363
3	1965072	1965461
3	1964417	1965061
3	795777	796835
3	864352	865587
3	863603	864352
3	2242800	2244791
3	922487	924763
3	2729622	2732195
3	455901	456524
3	456650	457924
3	4432645	4434588
3	2121108	2122544
3	2119633	2121003
3	4101625	4102998
3	3484142	3484774
3	2533856	2534365
3	3718072	3718284
3	629117	631222
3	688566	690104
3	2428297	2428785
3	3989176	3991722
3	1488926	1489456
3	770681	772249
3	772265	773404
3	358713	359183
3	358023	358682
3	359216	360370
3	449887	450834
3	447874	449865
3	447270	447884
3	446941	447270
3	446039	446929
3	2537739	2538836
3	1331879	1332853
3	2871409	2872014
3	2873443	2874351
3	3779764	3780585
3	3495850	3497223
3	2885600	2886334
3	2886409	2888121
3	2888121	2889920
3	2530431	2531402
3	2536694	2537605
3	2872014	2873441
3	2540534	2541550
3	553834	555219
3	2539701	2540534
3	2538826	2539701
3	4121454	4122479
3	661975	663186
3	3326985	3328418
3	879950	881152
3	3513099	3513935
3	2596904	2597782
3	28374	29195
3	185123	185947
3	2589629	2590756
3	3992785	3993609
3	1407535	1408908
3	2028923	2030341
3	399053	400147
3	102233	103153
3	3303993	3305882
3	2432104	2432763
3	2431034	2431948
3	2429044	2429706
3	4616252	4617574
3	4617626	4618849
3	4615346	4616125
3	4618906	4619625
3	881199	881957
3	4254660	4255028
3	179237	180754
3	1645958	1646365
3	1647633	1647821
3	1645644	1645874
3	2435972	2436967
3	160149	160604
3	2220207	2221922
3	940182	942626
3	942637	943254
3	943256	944119
3	3880349	3881752
3	4262337	4263752
3	4598261	4598998
3	205126	208608
3	3209129	3210874
3	14168	15298
3	12163	14079
3	3879244	3880344
3	236067	236798
3	4599001	4599540
3	491316	493247
3	232597	233955
3	2698640	2699020
3	3704121	3705728
3	2477224	2478552
3	2475869	2477206
3	3811955	3812410
3	3220655	3223747
3	3223744	3224193
3	3219488	3220471
3	2301927	2302415
3	1930139	1930780
3	1930817	1932628
3	2904665	2905963
3	627774	628520
3	626917	627774
3	624108	625283
3	608682	609311
3	625293	626903
3	613380	617261
3	106557	107474
3	3411886	3413043
3	3413055	3416159
3	585370	586131
3	3532538	3533890
3	2700503	2701408
3	3149272	3150006
3	3148840	3149265
3	1015175	1015693
3	2438407	2439627
3	3403458	3403928
3	3403939	3405288
3	1147982	1148935
3	4025632	4026795
3	4026805	4028994
3	2459328	2460668
3	1234161	1234880
3	3068187	3069266
3	4452634	4453632
3	4078322	4079251
3	4295242	4297389
3	4512376	4514700
3	4511429	4512331
3	4510434	4511432
3	4509481	4510437
3	4508713	4509480
3	4515737	4516258
3	4514787	4515740
3	609477	611717
3	622777	623733
3	618607	619422
3	620408	621412
3	617477	618610
3	619419	620411
3	612038	613162
3	2744456	2745817
3	2852360	2854438
3	167484	169727
3	171462	173444
3	169778	170575
3	170575	171465
3	1158585	1160774
3	3488883	3489485
3	4541138	4541686
3	4538980	4539582
3	4542327	4543052
3	4543119	4545755
3	4540060	4540656
3	4545765	4546295
3	4546308	4546811
3	4546831	4547733
3	200971	201996
3	3409293	3409589
3	710158	710688
3	1975290	1975868
3	1975871	1976221
3	2000134	2001630
3	2017642	2018106
3	2018111	2019115
3	2019112	2019525
3	1396798	1397550
3	49823	50302
3	2429696	2430964
3	556098	556964
3	3808366	3809175
3	4378533	4380341
3	4377806	4378540
3	4377400	4377795
3	4377030	4377389
3	4024550	4025251
3	192872	193429
3	2257741	2259432
3	2259449	2260387
3	88028	89032
3	103982	105244
3	3600102	3600770
3	91413	93179
3	103155	103985
3	3602416	3603012
3	98403	99647
3	3599051	3600109
3	3600773	3602266
3	105305	106456
3	2931063	2931710
3	2933606	2935381
3	2935460	2936908
3	2929887	2931038
3	2932257	2933573
3	2937390	2938121
3	2936910	2937332
3	1684755	1686401
3	4343703	4345349
3	1683209	1684612
3	709423	709869
3	3469422	3471536
3	2790757	2792037
3	790262	791278
3	788054	789202
3	2974621	2975652
3	2238650	2239690
3	789206	790252
3	3070694	3071713
3	138835	141225
3	2638708	2639826
3	3047182	3047571
3	16751	16903
3	3583104	3584846
3	3921080	3921703
3	3564623	3566056
3	3569339	3571525
3	3566056	3567351
3	3562157	3564604
3	3567369	3569342
3	3909862	3911691
3	4054648	4056057
3	2685092	2685430
3	4051892	4053301
3	846481	847227
3	4053313	4054362
3	845683	846342
3	844964	845686
3	705316	706980
3	2350669	2352297
3	2352287	2353546
3	2353543	2354733
3	3560036	3561541
3	3559520	3559846
3	4115268	4116113
3	3558645	3559475
3	4113737	4115245
3	2347957	2349033
3	3557870	3558628
3	2349038	2350396
3	752408	753691
3	3352654	3357207
3	3357220	3358638
3	4292504	4293817
3	3825483	3826688
3	2517279	2518694
3	2682276	2683529
3	3722430	3723341
3	3720351	3722420
3	2097886	2099292
3	3644322	3645674
3	3960768	3962252
3	255977	256435
3	3326261	3326737
3	2748137	2748730
3	889719	889976
3	2812905	2814461
3	3089900	3090850
3	2628980	2630557
3	2630626	2632092
3	113444	114487
3	2334815	2337442
3	3875728	3878142
3	1695297	1696064
3	1023694	1025748
3	1262937	1264193
3	387977	388951
3	3987848	3988789
3	3987111	3987851
3	497279	498241
3	173602	174882
3	3985908	3987089
3	3984709	3985905
3	4401323	4402327
3	4400061	4401320
3	4398695	4399975
3	4398311	4398619
3	479314	479532
3	963051	963335
3	1590200	1590466
3	1588878	1590200
3	2093149	2093886
3	2091492	2092559
3	2090422	2091492
3	2089121	2090425
3	2093868	2094644
3	2088216	2089115
3	2092559	2093149
3	2094638	2095249
3	2421758	2422531
3	2637323	2638597
3	2432846	2433658
3	200482	200967
3	2683857	2685047
3	1291732	1292145
3	4579482	4581071
3	4581272	4584784
3	4578091	4579485
3	494344	496218
3	1909719	1910600
3	180884	182308
3	1114885	1115805
3	3181835	3182488
3	4198304	4198576
3	460675	460947
3	1031362	1032480
3	1032477	1034270
3	1034289	1034996
3	1034993	1035580
3	1035577	1035975
3	1035972	1036829
3	2847996	2848457
3	2847260	2847871
3	2845437	2847263
3	2844511	2845434
3	2842784	2844493
3	2842232	2842774
3	2841465	2842232
3	2841058	2841468
3	4201343	4202668
3	2848669	2849019
3	2849023	2849895
3	2849886	2850158
3	2850158	2851279
3	2851276	2852286
3	2874603	2875640
3	1194346	1195596
3	3057775	3058668
3	4220827	4221651
3	22391	25207
3	3953354	3954898
3	3849119	3850807
3	3955993	3957468
3	87357	87848
3	85630	87354
3	3950224	3950487
3	3848825	3849115
3	3954950	3955843
3	925448	925666
3	3311364	3314036
3	564038	565201
3	439426	440325
3	2864581	2865573
3	4131858	4134038
3	3789378	3790574
3	726282	727955
3	724211	726259
3	723630	724202
3	720953	723637
3	720279	720956
3	1267388	1268242
3	970075	970821
3	3806563	3807840
3	47769	49631
3	2722470	2723768
3	51609	52430
3	360473	361084
3	365652	366734
3	361150	362403
3	362455	365529
3	4245994	4247334
3	2703347	2705146
3	2702357	2703331
3	84368	85312
3	671424	674006
3	4255138	4255746
3	2526183	2528198
3	1197918	1198811
3	3590747	3591460
3	3591462	3592229
3	3593500	3594426
3	3596578	3597681
3	3594474	3595583
3	3592226	3593503
3	458112	460466
3	127912	129336
3	202560	203348
3	203348	204496
3	931818	932312
3	25207	25701
3	2975659	2976921
3	4229907	4231256
3	2977043	2977978
3	3031679	3033196
3	4351223	4352740
3	4243252	4244442
3	4241554	4243098
3	4240649	4241539
3	1696176	1697204
3	4244807	4245922
3	4247577	4248497
3	3548102	3550495
3	3546008	3548092
3	3551107	3553812
3	1697379	1698971
3	1698981	1700153
3	421739	423556
3	1686600	1687775
3	1900072	1901043
3	1901106	1901906
3	1901910	1902770
3	188712	189506
3	2909113	2909361
3	2907916	2908707
3	1209569	1210402
3	4575981	4577360
3	4574935	4575981
3	3381352	3382290
3	4339934	4341289
3	4341404	4342813
3	2375611	2377281
3	2443582	2444406
3	4212303	4213232
3	4126695	4127855
3	3150258	3151445
3	4011076	4013337
3	4130639	4131529
3	2192322	2194355
3	4221851	4225534
3	4126101	4126418
3	3084728	3085882
3	4127858	4130290
3	4009886	4010839
3	2235791	2237311
3	2237372	2238370
3	2234765	2235775
3	4397275	4398225
3	1224608	1225303
3	1223772	1224584
3	1223502	1223768
3	4369048	4370694
3	4368711	4369004
3	1974276	1975163
3	1973353	1974279
3	2808792	2809322
3	96002	97084
3	164730	167264
3	665539	667440
3	664424	665536
3	3398066	3399109
3	3396897	3398000
3	3396409	3396897
3	2191081	2192190
3	4584972	4585886
3	965844	967592
3	1937246	1938217
3	3770304	3772217
3	3772447	3773595
3	3302595	3303839
3	975549	980009
3	100765	102240
3	97087	98403
3	93166	94653
3	94650	96008
3	99644	100711
3	2967684	2968373
3	2855115	2857676
3	111044	111433
3	3101035	3102087
3	567538	567870
3	781308	782351
3	2708442	2710064
3	700826	701974
3	702034	702834
3	698797	699549
3	703167	705113
3	699597	700817
3	3370705	3371598
3	1279087	1282830
3	1282827	1284365
3	1285072	1285749
3	1284362	1285072
3	1277180	1278571
3	1274402	1275052
3	1533961	1534641
3	1534638	1535333
3	1275045	1276841
3	1535333	1536877
3	1536874	1540614
3	1165308	1166612
3	2642455	2642886
3	2248862	2249719
3	17489	18655
3	3492033	3494576
3	3495025	3495831
3	3494573	3494899
3	3332931	3333209
3	3837198	3838016
3	2595853	2596887
3	2342887	2345172
3	2345406	2346536
3	1709547	1710182
3	3103736	3104992
3	3314061	3315548
3	434361	434780
3	4175766	4176311
3	1397745	1398260
3	1018236	1019276
3	2309668	2310771
3	985117	986205
3	3533887	3534606
3	583903	584856
3	1299206	1300837
3	1300923	1301843
3	1301858	1302766
3	1302778	1303791
3	1303788	1304792
3	1341134	1341352
3	1554649	1555080
3	4156513	4157430
3	3488288	3488851
3	1892829	1894190
3	778290	778811
3	3405629	3407080
3	3161737	3163995
3	3171526	3173418
3	3530840	3532462
3	2866915	2867541
3	157729	159126
3	52427	53416
3	2434737	2435873
3	2699020	2699751
3	4482463	4483974
3	254259	255716
3	989845	992457
3	3051537	3052862
3	4029184	4030515
3	4105575	4106537
3	950495	952777
3	4231781	4233430
3	3069481	3070644
3	435813	436331
3	1337354	1338118
3	1990293	1990841
3	2735767	2736927
3	601182	602558
3	4324422	4324757
3	4323321	4323764
3	4322400	4323188
3	4321359	4322375
3	4319720	4320445
3	4319267	4319719
3	4318686	4319270
3	4317622	4318686
3	4316784	4317629
3	4316029	4316787
3	4315238	4315918
3	4314105	4315241
3	4313548	4314105
3	4313127	4313561
3	4312367	4313125
3	400971	402386
3	416366	417055
3	258269	259324
3	4634719	4636143
3	1188999	1189670
3	1187539	1188999
3	417113	418408
3	3908508	3909548
3	3904876	3905601
3	738730	740148
3	1208908	1209462
3	4002885	4003754
3	4007193	4008215
3	4252066	4254489
3	4455982	4457334
3	988377	989579
3	3307055	3309190
3	1674395	1675927
3	1672996	1674384
3	4044989	4047775
3	63429	65780
3	3520893	3523445
3	1183681	1184817
3	1182840	1183667
3	1182049	1182843
3	1181006	1182052
3	716169	717488
3	908554	910272
3	4447145	4447675
3	4148470	4151121
3	3489747	3490319
3	553166	553660
3	1910792	1912840
3	1264235	1265317
3	3033206	3034304
3	4122635	4124833
3	4423543	4423857
3	489509	490036
3	3440788	3442119
3	260727	261980
3	259612	260715
3	404059	404868
3	217057	218775
3	2802837	2804039
3	2804032	2805096
3	2805154	2806146
3	1260151	1261098
3	4387415	4388383
3	1366103	1366771
3	1366825	1367049
3	1367049	1367408
3	1367417	1367638
3	1367713	1368027
3	2720749	2722104
3	3906572	3907462
3	3905616	3906389
3	3907462	3908421
3	1257152	1257736
3	2954018	2956906
3	1157092	1158525
3	2531786	2532043
3	2532088	2533815
3	4402710	4404008
3	2594927	2595640
3	4202665	4203954
3	551814	552323
3	2426743	2428260
3	4203966	4205555
3	550750	551817
3	2689678	2693565
3	2619219	2620256
3	2620256	2620894
3	1735868	1736893
3	1074143	1078105
3	1078528	1080036
3	1935673	1937115
3	4469483	4470418
3	1120784	1121830
3	1003991	1005001
3	3813150	3813791
3	1339945	1340682
3	2906051	2907688
3	4469009	4469470
3	424235	425305
3	1415512	1415787
3	2021992	2022615
3	2314199	2314849
3	2315049	2317898
3	2820730	2821791
3	2950483	2954025
3	2957082	2960450
3	2948657	2950483
3	1412810	1415410
3	3878171	3879244
3	3823233	3825314
3	3034395	3036128
3	2749817	2751478
3	2699763	2700491
3	4003887	4005716
3	493629	494234
3	2909439	2911673
3	1643657	1643896
3	3958700	3960721
3	3792010	3792942
3	4022356	4022844
3	3965939	3967042
3	2001896	2003302
3	4096669	4097517
3	4095759	4096595
3	3962388	3963653
3	3964440	3965699
3	4606208	4606654
3	1124785	1125369
3	891190	892092
3	1496962	1497501
3	663325	664413
3	670828	671409
3	643420	644226
3	2701405	2702085
3	1884888	1886015
3	1140405	1143590
3	235535	236002
3	204493	205089
3	3882516	3882875
3	4176902	4177606
3	3448565	3449386
3	3450319	3450948
3	3449703	3450308
3	3444921	3445460
3	3443629	3444162
3	4424131	4424580
3	4178019	4178516
3	4176470	4176898
3	4178583	4178948
3	3376245	3376673
3	3445800	3446171
3	3442127	3442561
3	3446781	3447191
3	3437638	3438021
3	3443266	3443619
3	2742205	2742552
3	3447923	3448255
3	3449404	3449706
3	3445475	3445789
3	2280539	2280823
3	3809461	3809697
3	3446590	3446781
3	3442565	3442744
3	4125036	4125248
3	1146590	1146763
3	3809273	3809440
3	3882359	3882499
3	3438062	3439051
3	4179268	4183296
3	4183373	4187596
3	3211069	3212910
3	3597952	3598806
3	3342739	3344172
3	3820129	3820404
3	961218	962891
3	189874	190599
3	3447204	3447905
3	3439077	3439697
3	3442748	3443251
3	4423141	4423536
3	3471564	3472103
3	3444175	3444567
3	3375837	3376229
3	3450981	3451292
3	3439731	3440120
3	3472200	3472574
3	3440137	3440493
3	3444601	3444906
3	3309437	3309706
3	2743959	2744207
3	3446336	3446590
3	4423862	4424089
3	3448270	3448548
3	20815	21078
3	3208803	3209018
3	1986740	1987237
3	4172099	4173049
3	1943389	1944000
3	1942370	1943380
3	1944879	1945400
3	2080780	2082207
3	411831	414977
3	395863	397083
3	4106857	4107846
3	1894956	1896320
3	755130	756896
3	756912	757628
3	754400	754789
3	754783	755130
3	1994134	1994856
3	108279	110984
3	3781684	3782151
3	426871	428718
3	4175381	4175764
3	428729	429700
3	3757881	3759272
3	3756040	3757884
3	3055200	3056432
3	4622918	4623886
